participant_id,file,rows,sections,global_key_id_decreases,within_section_key_id_decreases,press_time_decreases,release_time_decreases,sections_with_key_id_decrease,sections_with_press_time_decrease,sections_with_release_time_decrease,max_key_id_backward_jump,max_global_key_id_backward_jump,max_press_time_backward_jump,max_release_time_backward_jump,within_section_temporal_clean,press_time_temporal_clean,release_time_temporal_clean,failure
515150,515150_features.csv,797,15,6,6,0,5,4,0,3,40.0,40.0,0.0,288.0,False,True,False,
515155,515155_features.csv,737,15,21,21,0,21,12,0,12,53.0,53.0,0.0,145.0,False,True,False,
515156,515156_features.csv,718,15,24,24,0,24,15,0,15,164.0,164.0,0.0,10255.0,False,True,False,
515160,515160_features.csv,641,15,7,7,0,7,5,0,5,14.0,14.0,0.0,296.0,False,True,False,
515162,515162_features.csv,921,15,18,18,0,15,12,0,12,48.0,48.0,0.0,1788.0,False,True,False,
515164,515164_features.csv,684,15,3,3,0,2,3,0,2,6.0,6.0,0.0,16.0,False,True,False,
515168,515168_features.csv,743,15,15,15,0,6,8,0,4,21.0,21.0,0.0,545.0,False,True,False,
515169,515169_features.csv,764,15,15,15,0,14,10,0,10,17.0,17.0,0.0,80.0,False,True,False,
515170,515170_features.csv,692,15,9,9,0,9,9,0,9,110.0,110.0,0.0,2732.0,False,True,False,
515171,515171_features.csv,645,15,2,2,0,1,2,0,1,206.0,206.0,0.0,8260.0,False,True,False,
515173,515173_features.csv,734,15,18,18,0,16,9,0,8,9.0,9.0,0.0,488.0,False,True,False,
515174,515174_features.csv,662,15,39,39,0,35,11,0,10,160.0,160.0,0.0,6104.0,False,True,False,
515181,515181_features.csv,642,15,16,16,0,16,10,0,10,133.0,133.0,0.0,2955.0,False,True,False,
515182,515182_features.csv,823,15,16,16,0,13,10,0,9,86.0,86.0,0.0,1248.0,False,True,False,
515183,515183_features.csv,693,15,21,21,0,14,12,0,10,167.0,167.0,0.0,3728.0,False,True,False,
515184,515184_features.csv,623,15,19,19,0,20,15,0,15,7.0,7.0,0.0,293.0,False,True,False,
515193,515193_features.csv,750,15,6,6,0,3,5,0,3,95.0,95.0,0.0,4590.0,False,True,False,
515202,515202_features.csv,821,15,16,16,0,15,11,0,11,28.0,28.0,0.0,80.0,False,True,False,
515203,515203_features.csv,719,15,14,14,0,12,11,0,9,17.0,17.0,0.0,404.0,False,True,False,
515204,515204_features.csv,677,15,21,21,0,19,12,0,11,88.0,88.0,0.0,1391.0,False,True,False,
515207,515207_features.csv,791,15,9,9,0,9,7,0,7,392.0,392.0,0.0,12713.0,False,True,False,
51520,51520_features.csv,983,15,25,25,0,25,11,0,11,87.0,87.0,0.0,608.0,False,True,False,
515212,515212_features.csv,625,15,13,13,0,13,9,0,9,10.0,10.0,0.0,48.0,False,True,False,
515213,515213_features.csv,814,15,44,44,0,41,14,0,14,31.0,31.0,0.0,283.0,False,True,False,
515214,515214_features.csv,746,15,16,16,0,16,13,0,13,77.0,77.0,0.0,113.0,False,True,False,
515219,515219_features.csv,706,15,6,6,0,6,6,0,6,7.0,7.0,0.0,431.0,False,True,False,
515223,515223_features.csv,872,15,6,6,0,4,4,0,3,53.0,53.0,0.0,72.0,False,True,False,
515224,515224_features.csv,790,15,18,18,0,18,11,0,11,468.0,468.0,0.0,10425.0,False,True,False,
515231,515231_features.csv,770,15,8,8,0,8,5,0,5,5.0,5.0,0.0,1040.0,False,True,False,
515236,515236_features.csv,754,15,6,6,0,3,6,0,3,51.0,51.0,0.0,432.0,False,True,False,
51523,51523_features.csv,889,15,19,19,0,17,10,0,9,692.0,692.0,0.0,15641.0,False,True,False,
51524,51524_features.csv,755,15,19,19,0,18,10,0,10,32.0,32.0,0.0,711.0,False,True,False,
515255,515255_features.csv,838,15,15,15,0,15,9,0,9,14.0,14.0,0.0,424.0,False,True,False,
515264,515264_features.csv,641,15,19,19,0,16,11,0,10,214.0,214.0,0.0,7040.0,False,True,False,
515266,515266_features.csv,592,15,7,7,0,6,7,0,6,5.0,5.0,0.0,357.0,False,True,False,
515267,515267_features.csv,743,15,32,32,0,18,12,0,12,604.0,604.0,0.0,635.0,False,True,False,
51526,51526_features.csv,872,15,22,22,0,22,15,0,15,64.0,64.0,0.0,623.0,False,True,False,
515270,515270_features.csv,623,15,5,5,0,4,4,0,4,10.0,10.0,0.0,248.0,False,True,False,
515272,515272_features.csv,680,15,5,5,0,4,3,0,3,7.0,7.0,0.0,39.0,False,True,False,
515280,515280_features.csv,739,15,11,11,0,10,8,0,7,6.0,6.0,0.0,27.0,False,True,False,
515281,515281_features.csv,676,15,2,2,0,2,2,0,2,5.0,5.0,0.0,34.0,False,True,False,
515283,515283_features.csv,653,15,19,19,0,20,13,0,13,12.0,12.0,0.0,131.0,False,True,False,
515288,515288_features.csv,658,15,5,5,0,5,4,0,4,55.0,55.0,0.0,840.0,False,True,False,
51528,51528_features.csv,783,15,9,9,0,8,6,0,6,138.0,138.0,0.0,185.0,False,True,False,
515290,515290_features.csv,694,15,7,7,0,2,6,0,2,11.0,11.0,0.0,446.0,False,True,False,
515291,515291_features.csv,687,15,17,17,0,17,12,0,12,32.0,32.0,0.0,1327.0,False,True,False,
515292,515292_features.csv,739,15,5,5,0,5,4,0,4,2.0,2.0,0.0,264.0,False,True,False,
515294,515294_features.csv,752,15,14,14,0,14,11,0,11,46.0,46.0,0.0,672.0,False,True,False,
51529,51529_features.csv,756,15,24,24,0,24,15,0,15,63.0,63.0,0.0,213.0,False,True,False,
515300,515300_features.csv,808,15,21,21,0,21,12,0,12,63.0,63.0,0.0,161.0,False,True,False,
515305,515305_features.csv,785,15,4,4,0,4,4,0,4,41.0,41.0,0.0,32.0,False,True,False,
515311,515311_features.csv,670,15,6,6,0,6,5,0,5,4.0,4.0,0.0,56.0,False,True,False,
515312,515312_features.csv,755,15,10,10,0,9,7,0,6,33.0,33.0,0.0,671.0,False,True,False,
515313,515313_features.csv,722,15,2,2,0,2,2,0,2,4.0,4.0,0.0,79.0,False,True,False,
515318,515318_features.csv,661,15,10,10,0,9,8,0,7,15.0,15.0,0.0,114.0,False,True,False,
51531,51531_features.csv,665,15,13,13,0,12,6,0,5,38.0,38.0,0.0,58.0,False,True,False,
515327,515327_features.csv,695,15,7,7,0,7,7,0,7,62.0,62.0,0.0,684.0,False,True,False,
515329,515329_features.csv,689,15,21,21,0,16,14,0,12,25.0,25.0,0.0,256.0,False,True,False,
515336,515336_features.csv,789,15,13,13,0,13,10,0,10,44.0,44.0,0.0,1200.0,False,True,False,
515337,515337_features.csv,665,15,18,18,0,18,9,0,9,51.0,51.0,0.0,297.0,False,True,False,
515351,515351_features.csv,730,15,16,16,0,15,9,0,9,378.0,378.0,0.0,11457.0,False,True,False,
515352,515352_features.csv,687,15,3,3,0,3,3,0,3,4.0,4.0,0.0,63.0,False,True,False,
515353,515353_features.csv,751,15,21,21,0,21,14,0,14,472.0,472.0,0.0,10282.0,False,True,False,
515355,515355_features.csv,696,15,23,23,0,21,12,0,12,17.0,17.0,0.0,368.0,False,True,False,
515358,515358_features.csv,779,15,4,4,0,3,4,0,3,5.0,5.0,0.0,46.0,False,True,False,
515359,515359_features.csv,774,15,7,7,0,4,7,0,4,30.0,30.0,0.0,94.0,False,True,False,
515376,515376_features.csv,729,15,4,4,0,4,3,0,3,57.0,57.0,0.0,31.0,False,True,False,
515379,515379_features.csv,759,15,6,6,0,2,6,0,2,8.0,8.0,0.0,48.0,False,True,False,
515383,515383_features.csv,803,15,3,3,0,2,3,0,2,3.0,3.0,0.0,45.0,False,True,False,
515384,515384_features.csv,739,15,2,2,0,1,2,0,1,190.0,190.0,0.0,6724.0,False,True,False,
515399,515399_features.csv,793,15,11,11,0,9,10,0,9,10.0,10.0,0.0,57.0,False,True,False,
515401,515401_features.csv,739,15,19,19,0,11,11,0,8,11.0,11.0,0.0,32.0,False,True,False,
515403,515403_features.csv,671,15,7,7,0,7,5,0,5,4.0,4.0,0.0,41.0,False,True,False,
515406,515406_features.csv,814,15,14,14,0,9,7,0,6,60.0,60.0,0.0,19.0,False,True,False,
515408,515408_features.csv,735,15,8,8,0,7,8,0,7,6.0,6.0,0.0,480.0,False,True,False,
515410,515410_features.csv,712,15,12,12,0,9,8,0,8,3.0,3.0,0.0,273.0,False,True,False,
515415,515415_features.csv,672,15,9,9,0,9,7,0,7,86.0,86.0,0.0,440.0,False,True,False,
515418,515418_features.csv,625,15,16,16,0,15,9,0,8,262.0,262.0,0.0,6528.0,False,True,False,
51541,51541_features.csv,965,15,28,28,0,28,14,0,14,120.0,120.0,0.0,320.0,False,True,False,
515423,515423_features.csv,747,15,16,16,0,13,8,0,8,308.0,308.0,0.0,10095.0,False,True,False,
515429,515429_features.csv,698,15,36,36,0,14,12,0,9,283.0,283.0,0.0,344.0,False,True,False,
515431,515431_features.csv,713,15,8,8,0,7,6,0,6,11.0,11.0,0.0,216.0,False,True,False,
515432,515432_features.csv,729,15,4,4,0,4,3,0,3,12.0,12.0,0.0,353.0,False,True,False,
515433,515433_features.csv,769,15,3,3,0,1,3,0,1,6.0,6.0,0.0,46.0,False,True,False,
515436,515436_features.csv,753,15,7,7,0,7,6,0,6,50.0,50.0,0.0,191.0,False,True,False,
515438,515438_features.csv,695,11,19,19,0,19,7,0,7,71.0,71.0,0.0,1352.0,False,True,False,
515439,515439_features.csv,671,15,1,1,0,0,1,0,0,6.0,6.0,0.0,0.0,False,True,True,
51543,51543_features.csv,824,15,13,13,0,12,9,0,8,87.0,87.0,0.0,128.0,False,True,False,
515440,515440_features.csv,821,15,9,9,0,7,5,0,5,8.0,8.0,0.0,221.0,False,True,False,
515446,515446_features.csv,620,15,22,22,0,19,11,0,11,18.0,18.0,0.0,360.0,False,True,False,
515449,515449_features.csv,690,15,9,9,0,9,7,0,7,3.0,3.0,0.0,48.0,False,True,False,
515452,515452_features.csv,653,15,8,8,0,8,6,0,6,4.0,4.0,0.0,106.0,False,True,False,
515455,515455_features.csv,693,15,4,4,0,4,3,0,3,6.0,6.0,0.0,48.0,False,True,False,
515457,515457_features.csv,806,15,17,17,0,15,12,0,11,75.0,75.0,0.0,279.0,False,True,False,
515458,515458_features.csv,721,15,14,14,0,13,10,0,10,23.0,23.0,0.0,471.0,False,True,False,
515459,515459_features.csv,657,15,1,1,0,1,1,0,1,1.0,1.0,0.0,64.0,False,True,False,
51546,51546_features.csv,774,15,12,12,0,12,10,0,10,231.0,231.0,0.0,432.0,False,True,False,
515470,515470_features.csv,710,15,6,6,0,6,6,0,6,5.0,5.0,0.0,31.0,False,True,False,
515474,515474_features.csv,688,15,1,1,0,0,1,0,0,23.0,23.0,0.0,0.0,False,True,True,
515476,515476_features.csv,638,15,4,4,0,4,4,0,4,4.0,4.0,0.0,49.0,False,True,False,
515479,515479_features.csv,915,15,27,27,0,27,13,0,13,293.0,293.0,0.0,928.0,False,True,False,
515483,515483_features.csv,713,15,3,3,0,3,3,0,3,18.0,18.0,0.0,25.0,False,True,False,
515487,515487_features.csv,825,15,15,15,0,13,11,0,10,40.0,40.0,0.0,199.0,False,True,False,
515489,515489_features.csv,797,15,9,9,0,8,8,0,7,78.0,78.0,0.0,209.0,False,True,False,
515494,515494_features.csv,1024,15,23,23,0,23,12,0,12,110.0,110.0,0.0,188.0,False,True,False,
515495,515495_features.csv,652,15,11,11,0,9,9,0,7,43.0,43.0,0.0,431.0,False,True,False,
515496,515496_features.csv,700,15,16,16,0,14,12,0,10,16.0,16.0,0.0,69.0,False,True,False,
515499,515499_features.csv,584,15,1,1,0,1,1,0,1,2.0,2.0,0.0,1.0,False,True,False,
51549,51549_features.csv,662,15,15,15,0,15,9,0,9,153.0,153.0,0.0,360.0,False,True,False,
5154,5154_features.csv,770,15,1,1,0,1,1,0,1,5.0,5.0,0.0,36.0,False,True,False,
515501,515501_features.csv,730,15,3,3,0,3,3,0,3,22.0,22.0,0.0,528.0,False,True,False,
515505,515505_features.csv,776,15,23,23,0,23,15,0,15,35.0,35.0,0.0,1040.0,False,True,False,
515506,515506_features.csv,751,15,10,10,0,10,6,0,6,22.0,22.0,0.0,50.0,False,True,False,
515508,515508_features.csv,564,15,6,6,0,5,4,0,4,54.0,54.0,0.0,428.0,False,True,False,
515509,515509_features.csv,709,15,14,14,0,14,10,0,10,54.0,54.0,0.0,200.0,False,True,False,
515512,515512_features.csv,786,15,20,20,0,17,12,0,12,425.0,425.0,0.0,12483.0,False,True,False,
515517,515517_features.csv,737,15,4,4,0,4,4,0,4,17.0,17.0,0.0,36.0,False,True,False,
51551,51551_features.csv,718,15,24,24,0,24,14,0,14,284.0,284.0,0.0,1665.0,False,True,False,
515522,515522_features.csv,562,15,10,10,0,10,6,0,6,137.0,137.0,0.0,432.0,False,True,False,
515524,515524_features.csv,808,15,14,14,0,8,10,0,7,82.0,82.0,0.0,772.0,False,True,False,
515525,515525_features.csv,549,15,6,6,0,6,5,0,5,28.0,28.0,0.0,85.0,False,True,False,
515526,515526_features.csv,823,15,25,25,0,22,14,0,13,91.0,91.0,0.0,1380.0,False,True,False,
515528,515528_features.csv,678,15,4,4,0,4,4,0,4,603.0,603.0,0.0,20070.0,False,True,False,
515530,515530_features.csv,719,15,4,4,0,4,4,0,4,17.0,17.0,0.0,1024.0,False,True,False,
515539,515539_features.csv,793,15,10,10,0,10,8,0,8,43.0,43.0,0.0,448.0,False,True,False,
51554,51554_features.csv,723,15,7,7,0,7,6,0,6,170.0,170.0,0.0,1217.0,False,True,False,
515557,515557_features.csv,655,15,23,23,0,23,13,0,13,46.0,46.0,0.0,317.0,False,True,False,
515560,515560_features.csv,574,15,1,1,0,1,1,0,1,1.0,1.0,0.0,32.0,False,True,False,
515563,515563_features.csv,858,15,153,153,0,151,15,0,15,236.0,236.0,0.0,6096.0,False,True,False,
515568,515568_features.csv,807,15,8,8,0,7,6,0,6,32.0,32.0,0.0,244.0,False,True,False,
515569,515569_features.csv,714,15,13,13,0,13,12,0,12,40.0,40.0,0.0,141.0,False,True,False,
515575,515575_features.csv,705,15,5,5,0,5,5,0,5,446.0,446.0,0.0,17442.0,False,True,False,
515577,515577_features.csv,610,15,1,1,0,1,1,0,1,3.0,3.0,0.0,16.0,False,True,False,
515578,515578_features.csv,713,15,23,23,0,23,15,0,15,91.0,91.0,0.0,224.0,False,True,False,
515583,515583_features.csv,791,15,6,6,0,6,6,0,6,501.0,501.0,0.0,12926.0,False,True,False,
515589,515589_features.csv,707,15,2,2,0,2,2,0,2,4.0,4.0,0.0,88.0,False,True,False,
51558,51558_features.csv,723,15,2,2,0,2,1,0,1,150.0,150.0,0.0,728.0,False,True,False,
515594,515594_features.csv,708,15,14,14,0,14,10,0,10,10.0,10.0,0.0,128.0,False,True,False,
515595,515595_features.csv,637,15,12,12,0,11,7,0,7,238.0,238.0,0.0,5952.0,False,True,False,
51559,51559_features.csv,566,15,8,8,0,8,6,0,6,123.0,123.0,0.0,374.0,False,True,False,
5155,5155_features.csv,725,15,6,6,0,3,4,0,3,28.0,28.0,0.0,38.0,False,True,False,
515600,515600_features.csv,814,15,11,11,0,5,7,0,4,18.0,18.0,0.0,31.0,False,True,False,
515603,515603_features.csv,695,15,9,9,0,9,8,0,8,104.0,104.0,0.0,1561.0,False,True,False,
515607,515607_features.csv,783,15,24,24,0,21,14,0,14,27.0,27.0,0.0,832.0,False,True,False,
515608,515608_features.csv,620,15,5,5,0,5,4,0,4,260.0,260.0,0.0,219.0,False,True,False,
51560,51560_features.csv,721,15,3,3,0,1,3,0,1,12.0,12.0,0.0,680.0,False,True,False,
515618,515618_features.csv,603,15,21,21,0,18,14,0,14,221.0,221.0,0.0,7209.0,False,True,False,
515619,515619_features.csv,643,15,11,11,0,10,8,0,7,13.0,13.0,0.0,288.0,False,True,False,
51561,51561_features.csv,698,15,4,4,0,4,4,0,4,8.0,8.0,0.0,32.0,False,True,False,
515621,515621_features.csv,648,15,10,10,0,10,8,0,8,10.0,10.0,0.0,145.0,False,True,False,
515622,515622_features.csv,648,15,23,23,0,23,15,0,15,11.0,11.0,0.0,1185.0,False,True,False,
515628,515628_features.csv,650,15,11,11,0,10,7,0,6,9.0,9.0,0.0,168.0,False,True,False,
515629,515629_features.csv,635,15,7,7,0,7,4,0,4,15.0,15.0,0.0,392.0,False,True,False,
51562,51562_features.csv,578,15,9,9,0,3,7,0,3,824.0,824.0,0.0,14691.0,False,True,False,
515631,515631_features.csv,693,15,2,2,0,2,2,0,2,2.0,2.0,0.0,44.0,False,True,False,
515632,515632_features.csv,801,15,24,24,0,23,13,0,13,133.0,133.0,0.0,85.0,False,True,False,
515633,515633_features.csv,743,15,9,9,0,10,6,0,6,730.0,730.0,0.0,14637.0,False,True,False,
515634,515634_features.csv,878,15,26,26,0,22,14,0,13,61.0,61.0,0.0,114.0,False,True,False,
515638,515638_features.csv,804,15,10,10,0,6,8,0,6,25.0,25.0,0.0,79.0,False,True,False,
51563,51563_features.csv,655,15,5,5,0,5,5,0,5,169.0,169.0,0.0,627.0,False,True,False,
515640,515640_features.csv,706,15,10,10,0,9,7,0,7,810.0,810.0,0.0,14269.0,False,True,False,
515643,515643_features.csv,758,15,8,8,0,8,5,0,5,36.0,36.0,0.0,71.0,False,True,False,
515644,515644_features.csv,664,15,16,16,0,16,11,0,11,37.0,37.0,0.0,615.0,False,True,False,
51564,51564_features.csv,767,15,16,16,0,10,9,0,8,111.0,111.0,0.0,211.0,False,True,False,
515650,515650_features.csv,841,15,11,11,0,11,6,0,6,352.0,352.0,0.0,7919.0,False,True,False,
515654,515654_features.csv,825,15,7,7,0,7,3,0,3,31.0,31.0,0.0,672.0,False,True,False,
515657,515657_features.csv,811,15,16,16,0,11,9,0,7,45.0,45.0,0.0,143.0,False,True,False,
51565,51565_features.csv,677,15,10,10,0,10,8,0,8,28.0,28.0,0.0,159.0,False,True,False,
515660,515660_features.csv,817,15,26,26,0,26,11,0,11,75.0,75.0,0.0,168.0,False,True,False,
515661,515661_features.csv,815,15,23,23,0,23,14,0,14,475.0,475.0,0.0,11408.0,False,True,False,
515670,515670_features.csv,653,15,12,12,0,12,8,0,8,132.0,132.0,0.0,4925.0,False,True,False,
515671,515671_features.csv,728,15,20,20,0,17,14,0,13,214.0,214.0,0.0,15043.0,False,True,False,
515672,515672_features.csv,646,15,9,9,0,5,7,0,4,18.0,18.0,0.0,59.0,False,True,False,
515674,515674_features.csv,718,15,8,8,0,8,7,0,7,3.0,3.0,0.0,164.0,False,True,False,
515678,515678_features.csv,650,15,17,17,0,12,11,0,8,15.0,15.0,0.0,389.0,False,True,False,
515680,515680_features.csv,724,15,10,10,0,9,6,0,5,26.0,26.0,0.0,338.0,False,True,False,
515681,515681_features.csv,789,15,15,15,0,15,10,0,10,61.0,61.0,0.0,118.0,False,True,False,
515692,515692_features.csv,656,15,1,1,0,1,1,0,1,5.0,5.0,0.0,80.0,False,True,False,
515695,515695_features.csv,749,15,4,4,0,4,4,0,4,3.0,3.0,0.0,56.0,False,True,False,
515699,515699_features.csv,772,15,9,9,0,9,7,0,7,21.0,21.0,0.0,330.0,False,True,False,
5156,5156_features.csv,729,15,13,13,0,13,10,0,10,74.0,74.0,0.0,688.0,False,True,False,
515706,515706_features.csv,718,15,22,22,0,21,11,0,11,256.0,256.0,0.0,10928.0,False,True,False,
515709,515709_features.csv,1056,15,19,19,0,19,11,0,11,185.0,185.0,0.0,3692.0,False,True,False,
51570,51570_features.csv,855,15,14,14,0,14,9,0,9,31.0,31.0,0.0,265.0,False,True,False,
515710,515710_features.csv,683,15,13,13,0,14,11,0,12,6.0,6.0,0.0,161.0,False,True,False,
515717,515717_features.csv,735,15,1,1,0,1,1,0,1,2.0,2.0,0.0,37.0,False,True,False,
515724,515724_features.csv,795,15,2,2,0,2,2,0,2,34.0,34.0,0.0,31.0,False,True,False,
515728,515728_features.csv,690,15,7,7,0,7,6,0,6,76.0,76.0,0.0,858.0,False,True,False,
515741,515741_features.csv,667,15,13,13,0,9,9,0,7,25.0,25.0,0.0,1204.0,False,True,False,
515744,515744_features.csv,691,15,14,14,0,15,10,0,10,21.0,21.0,0.0,91.0,False,True,False,
51574,51574_features.csv,694,15,12,12,0,12,9,0,9,6.0,6.0,0.0,62.0,False,True,False,
515752,515752_features.csv,818,15,13,13,0,12,9,0,9,121.0,121.0,0.0,2597.0,False,True,False,
515753,515753_features.csv,811,15,2,2,0,2,1,0,1,4.0,4.0,0.0,228.0,False,True,False,
515755,515755_features.csv,653,15,14,14,0,14,12,0,12,7.0,7.0,0.0,800.0,False,True,False,
515758,515758_features.csv,636,15,8,8,0,8,7,0,7,4.0,4.0,0.0,97.0,False,True,False,
515760,515760_features.csv,805,15,5,5,0,4,4,0,3,54.0,54.0,0.0,112.0,False,True,False,
515763,515763_features.csv,653,15,4,4,0,4,3,0,3,5.0,5.0,0.0,432.0,False,True,False,
515764,515764_features.csv,729,15,5,5,0,5,3,0,3,78.0,78.0,0.0,736.0,False,True,False,
515767,515767_features.csv,683,15,2,2,0,2,2,0,2,3.0,3.0,0.0,5.0,False,True,False,
515768,515768_features.csv,730,15,13,13,0,10,8,0,6,16.0,16.0,0.0,47.0,False,True,False,
51576,51576_features.csv,736,15,26,26,0,23,15,0,13,101.0,101.0,0.0,960.0,False,True,False,
515772,515772_features.csv,589,15,9,9,0,6,7,0,5,24.0,24.0,0.0,1808.0,False,True,False,
515773,515773_features.csv,772,15,18,18,0,18,11,0,11,8.0,8.0,0.0,70.0,False,True,False,
515775,515775_features.csv,766,15,8,8,0,8,8,0,8,9.0,9.0,0.0,516.0,False,True,False,
515778,515778_features.csv,688,15,16,16,0,10,8,0,7,368.0,368.0,0.0,10065.0,False,True,False,
515783,515783_features.csv,895,15,23,23,0,22,13,0,12,53.0,53.0,0.0,221.0,False,True,False,
515788,515788_features.csv,667,15,8,8,0,8,7,0,7,18.0,18.0,0.0,238.0,False,True,False,
515794,515794_features.csv,704,15,4,4,0,3,4,0,3,5.0,5.0,0.0,240.0,False,True,False,
515796,515796_features.csv,922,15,11,11,0,9,8,0,7,180.0,180.0,0.0,1779.0,False,True,False,
515797,515797_features.csv,665,15,10,10,0,9,8,0,8,4.0,4.0,0.0,242.0,False,True,False,
515798,515798_features.csv,758,15,10,10,0,5,7,0,5,15.0,15.0,0.0,40.0,False,True,False,
515800,515800_features.csv,946,15,12,12,0,11,10,0,10,45.0,45.0,0.0,99.0,False,True,False,
515804,515804_features.csv,711,15,13,13,0,13,9,0,9,127.0,127.0,0.0,112.0,False,True,False,
515805,515805_features.csv,749,15,12,12,0,12,9,0,9,27.0,27.0,0.0,404.0,False,True,False,
515817,515817_features.csv,765,15,22,22,0,15,9,0,9,697.0,697.0,0.0,605.0,False,True,False,
515819,515819_features.csv,749,15,2,2,0,2,2,0,2,39.0,39.0,0.0,54.0,False,True,False,
515824,515824_features.csv,858,15,16,16,0,16,11,0,11,48.0,48.0,0.0,1345.0,False,True,False,
515829,515829_features.csv,709,15,11,11,0,11,8,0,8,58.0,58.0,0.0,191.0,False,True,False,
515830,515830_features.csv,807,15,25,25,0,24,13,0,13,261.0,261.0,0.0,5088.0,False,True,False,
515831,515831_features.csv,635,15,7,7,0,7,5,0,5,4.0,4.0,0.0,666.0,False,True,False,
515835,515835_features.csv,734,15,27,27,0,26,14,0,14,118.0,118.0,0.0,2453.0,False,True,False,
515836,515836_features.csv,909,15,7,7,0,7,5,0,5,5.0,5.0,0.0,32.0,False,True,False,
515837,515837_features.csv,769,15,6,6,0,5,5,0,5,15.0,15.0,0.0,24.0,False,True,False,
515838,515838_features.csv,601,15,2,2,0,2,2,0,2,3.0,3.0,0.0,328.0,False,True,False,
51583,51583_features.csv,756,15,5,5,0,5,5,0,5,38.0,38.0,0.0,248.0,False,True,False,
515841,515841_features.csv,790,15,6,6,0,6,5,0,5,145.0,145.0,0.0,600.0,False,True,False,
515842,515842_features.csv,754,15,25,25,0,20,13,0,12,29.0,29.0,0.0,806.0,False,True,False,
515849,515849_features.csv,707,15,4,4,0,4,3,0,3,47.0,47.0,0.0,441.0,False,True,False,
515851,515851_features.csv,668,15,14,14,0,8,12,0,6,42.0,42.0,0.0,36.0,False,True,False,
515859,515859_features.csv,679,15,5,5,0,4,5,0,4,27.0,27.0,0.0,335.0,False,True,False,
515868,515868_features.csv,653,15,9,9,0,9,7,0,7,17.0,17.0,0.0,777.0,False,True,False,
515869,515869_features.csv,681,15,4,4,0,4,4,0,4,143.0,143.0,0.0,372.0,False,True,False,
515872,515872_features.csv,628,15,10,10,0,9,8,0,7,113.0,113.0,0.0,106.0,False,True,False,
515873,515873_features.csv,918,15,16,16,0,14,10,0,9,40.0,40.0,0.0,181.0,False,True,False,
515874,515874_features.csv,647,15,12,12,0,12,11,0,11,5.0,5.0,0.0,192.0,False,True,False,
515875,515875_features.csv,734,15,15,15,0,12,9,0,8,51.0,51.0,0.0,1027.0,False,True,False,
515877,515877_features.csv,719,15,10,10,0,10,6,0,6,68.0,68.0,0.0,246.0,False,True,False,
515878,515878_features.csv,785,15,5,5,0,3,4,0,3,9.0,9.0,0.0,65.0,False,True,False,
515880,515880_features.csv,768,15,15,15,0,14,11,0,11,46.0,46.0,0.0,1181.0,False,True,False,
515889,515889_features.csv,710,15,7,7,0,6,7,0,6,46.0,46.0,0.0,164.0,False,True,False,
515892,515892_features.csv,779,15,13,13,0,7,7,0,7,133.0,133.0,0.0,343.0,False,True,False,
515893,515893_features.csv,700,15,1,1,0,1,1,0,1,7.0,7.0,0.0,53.0,False,True,False,
515895,515895_features.csv,780,15,3,3,0,3,3,0,3,3.0,3.0,0.0,166.0,False,True,False,
515896,515896_features.csv,669,15,3,3,0,3,3,0,3,50.0,50.0,0.0,200.0,False,True,False,
515897,515897_features.csv,623,15,4,4,0,4,4,0,4,7.0,7.0,0.0,826.0,False,True,False,
515898,515898_features.csv,714,15,17,17,0,12,12,0,9,205.0,205.0,0.0,4191.0,False,True,False,
515899,515899_features.csv,635,15,14,14,0,14,9,0,9,70.0,70.0,0.0,575.0,False,True,False,
51589,51589_features.csv,575,15,17,17,0,17,11,0,11,316.0,316.0,0.0,164.0,False,True,False,
515902,515902_features.csv,699,15,12,12,0,12,8,0,8,508.0,508.0,0.0,705.0,False,True,False,
515903,515903_features.csv,695,15,8,8,0,7,6,0,6,11.0,11.0,0.0,351.0,False,True,False,
515904,515904_features.csv,852,15,16,16,0,16,12,0,12,82.0,82.0,0.0,234.0,False,True,False,
515911,515911_features.csv,699,15,9,9,0,9,8,0,8,52.0,52.0,0.0,424.0,False,True,False,
515915,515915_features.csv,805,15,3,3,0,0,3,0,0,17.0,17.0,0.0,0.0,False,True,True,
515916,515916_features.csv,721,15,19,19,0,15,13,0,12,33.0,33.0,0.0,418.0,False,True,False,
515918,515918_features.csv,641,15,11,11,0,9,9,0,8,69.0,69.0,0.0,327.0,False,True,False,
51591,51591_features.csv,796,15,15,15,0,15,9,0,9,99.0,99.0,0.0,855.0,False,True,False,
515925,515925_features.csv,776,15,16,16,0,11,8,0,7,41.0,41.0,0.0,1212.0,False,True,False,
515927,515927_features.csv,657,15,12,12,0,11,9,0,8,52.0,52.0,0.0,207.0,False,True,False,
515929,515929_features.csv,709,15,6,6,0,2,5,0,2,52.0,52.0,0.0,26.0,False,True,False,
515937,515937_features.csv,842,15,16,16,0,16,13,0,13,4.0,4.0,0.0,1386.0,False,True,False,
515941,515941_features.csv,740,15,6,6,0,6,6,0,6,20.0,20.0,0.0,384.0,False,True,False,
515951,515951_features.csv,894,15,29,29,0,29,14,0,14,151.0,151.0,0.0,4834.0,False,True,False,
515958,515958_features.csv,880,15,15,15,0,13,9,0,9,658.0,658.0,0.0,14976.0,False,True,False,
51595,51595_features.csv,667,15,19,19,0,19,13,0,13,58.0,58.0,0.0,497.0,False,True,False,
